future_name,month,date,open,high,low,close,change,volume,open_int,open_int_change
Corn(CBOT),2021-07-01,2020-06-08,369.0,371.0,368.0,370.5,2.25,3115,67468,603
Corn(CBOT),2021-07-01,2020-08-07,350.0,350.75,346.75,347.75,-2.75,17093,87206,2207
Corn(CBOT),2021-07-01,2020-08-13,353.0,364.25,353.0,362.25,9.5,11502,90143,-59
Corn(CBOT),2021-07-01,2021-02-09,548.5,556.25,530.25,539.5,-8.5,40397,357026,4592
Corn(CBOT),2021-07-01,2019-10-22,429.0,429.0,426.5,427.75,0.5,149,3159,32
Corn(CBOT),2021-07-01,2020-02-24,400.25,400.25,396.5,398.5,-3.0,613,18192,115
Corn(CBOT),2021-07-01,2020-11-12,432.0,433.75,423.25,425.25,-7.0,65664,191407,7250
Corn(CBOT),2021-07-01,2020-02-18,404.25,407.75,404.25,407.75,4.0,1574,16955,888
Corn(CBOT),2021-07-01,2020-11-06,418.5,421.5,416.5,420.25,1.5,30252,170315,3409
Corn(CBOT),2021-07-01,2019-12-20,417.5,419.25,417.5,419.0,1.25,125,3638,25
Corn(CBOT),2021-07-01,2019-12-09,407.5,408.75,407.0,407.0,-1.25,29,3374,0
Corn(CBOT),2021-07-01,2020-02-19,406.5,407.25,404.75,405.75,-2.0,1136,17511,556
Corn(CBOT),2021-07-01,2020-11-13,424.25,428.5,420.75,426.25,1.0,47644,193505,2098
Corn(CBOT),2021-07-01,2020-02-25,398.75,399.5,397.5,398.5,0.0,1245,18690,498
Corn(CBOT),2021-07-01,2019-10-23,426.25,428.0,426.25,427.75,0.0,16,3159,0
Corn(CBOT),2021-07-01,2021-02-08,536.25,549.5,536.25,548.0,11.75,59385,352434,8574
Corn(CBOT),2021-07-01,2020-08-12,349.0,353.0,346.25,352.75,3.25,10235,90202,1297
Corn(CBOT),2021-07-01,2020-08-06,350.25,351.25,348.5,350.5,-0.25,23246,84999,516
Corn(CBOT),2021-07-01,2020-06-09,369.0,370.25,365.75,367.75,-2.75,3418,67646,178
Corn(CBOT),2021-07-01,2021-04-26,637.75,657.5,637.5,657.5,25.0,179247,739985,4672
Corn(CBOT),2021-07-01,2020-04-23,361.5,366.75,359.75,361.75,0.75,4531,45360,540
Corn(CBOT),2021-07-01,2019-09-20,423.25,423.5,421.25,421.5,-2.5,125,2476,41
Corn(CBOT),2021-07-01,2020-04-21,361.0,361.25,350.75,357.5,-3.75,2545,44194,399
Corn(CBOT),2021-07-01,2021-04-30,648.0,673.25,645.25,673.25,25.0,314724,745532,3967
Corn(CBOT),2021-07-01,2020-06-23,364.0,364.0,358.75,361.5,-4.0,5970,68353,-300
Corn(CBOT),2021-07-01,2020-08-10,347.25,350.0,347.25,349.5,1.75,15466,88731,1525
Corn(CBOT),2021-07-01,2020-08-04,352.5,352.75,346.5,347.25,-6.5,5896,85169,5
Corn(CBOT),2021-07-01,2021-02-22,535.75,542.0,534.75,541.5,8.5,33018,389613,3673
Corn(CBOT),2021-07-01,2019-10-21,428.5,429.0,427.0,427.25,-0.75,60,3127,30
Corn(CBOT),2021-07-01,2019-10-09,427.25,427.25,425.75,426.5,-0.25,61,2607,18
Corn(CBOT),2021-07-01,2020-02-27,397.0,398.0,393.5,395.75,-2.25,841,18906,58
Corn(CBOT),2021-07-01,2020-11-05,414.75,425.25,414.0,418.75,3.25,25878,166906,-858
Corn(CBOT),2021-07-01,2020-11-11,434.0,438.25,430.5,432.25,-2.75,38738,184157,1052
Corn(CBOT),2021-07-01,2019-12-23,419.0,419.5,418.5,419.5,0.5,109,3631,-7
Corn(CBOT),2021-07-01,2020-11-10,420.75,437.25,419.75,435.0,13.75,35944,183105,7050
Corn(CBOT),2021-07-01,2020-11-04,409.75,415.75,407.25,415.5,5.0,19413,167764,-26
Corn(CBOT),2021-07-01,2020-02-26,398.5,400.5,397.0,398.0,-0.5,875,18848,158
Corn(CBOT),2021-07-01,2019-10-08,425.0,427.5,424.0,426.75,1.5,20,2589,4
Corn(CBOT),2021-07-01,2021-02-23,541.25,549.0,540.5,542.5,1.0,47790,394961,5348
Corn(CBOT),2021-07-01,2020-08-05,347.5,350.75,347.5,350.75,3.5,5882,84483,-686
Corn(CBOT),2021-07-01,2020-08-11,350.0,353.0,348.5,349.5,0.0,10832,88905,174
Corn(CBOT),2021-07-01,2021-04-19,576.5,584.5,576.5,580.5,6.75,138034,678176,26002
Corn(CBOT),2021-07-01,2020-06-22,367.25,367.25,364.0,365.5,-2.25,3979,68653,485
Corn(CBOT),2021-07-01,2019-09-09,418.0,421.0,416.5,420.0,0.25,160,2003,46
Corn(CBOT),2021-07-01,2020-04-08,371.75,373.75,369.0,371.25,-1.0,2441,37258,474
Corn(CBOT),2021-07-01,2020-04-20,363.5,366.75,360.25,361.25,-5.5,4120,43795,637
Corn(CBOT),2021-07-01,2019-09-19,424.25,425.0,423.75,424.0,0.0,40,2435,-13
Corn(CBOT),2021-07-01,2020-04-30,360.25,364.75,358.25,363.0,2.5,3805,51714,1131
Corn(CBOT),2021-07-01,2019-09-25,423.0,423.75,422.0,423.5,0.5,90,2473,-16
Corn(CBOT),2021-07-01,2020-04-24,360.75,363.0,356.25,360.25,-1.5,3061,45918,558
Corn(CBOT),2021-07-01,2019-07-16,438.75,438.75,434.75,437.5,-1.5,110,1858,19
Corn(CBOT),2021-07-01,2021-04-09,561.0,577.0,559.75,562.75,0.75,107171,455309,8600
Corn(CBOT),2021-07-01,2021-04-21,593.5,609.5,588.25,606.5,14.5,81451,714917,9668
Corn(CBOT),2021-07-01,2020-06-26,353.0,355.75,348.0,351.0,-2.5,5928,69504,-81
Corn(CBOT),2021-07-01,2019-10-18,428.0,428.25,427.25,428.0,-0.25,178,3097,131
Corn(CBOT),2021-07-01,2019-10-30,424.75,425.0,424.5,425.0,0.75,12,3053,2
Corn(CBOT),2021-07-01,2019-10-24,428.0,428.0,426.25,426.75,-1.0,10,3166,7
Corn(CBOT),2021-07-01,2019-12-26,419.75,419.75,418.25,419.75,0.75,119,3791,71
Corn(CBOT),2021-07-01,2019-12-27,419.5,420.0,419.0,419.25,-0.5,40,3796,5
Corn(CBOT),2021-07-01,2019-10-25,426.5,427.25,426.0,426.25,-0.5,61,3121,-45
Corn(CBOT),2021-07-01,2019-10-31,424.25,424.25,423.0,424.0,-1.0,32,3045,-8
Corn(CBOT),2021-07-01,2021-02-26,538.75,538.75,529.25,535.0,-4.75,46156,401547,-991
Corn(CBOT),2021-07-01,2020-08-28,379.0,380.25,377.0,379.5,-0.5,13289,92802,-347
Corn(CBOT),2021-07-01,2020-08-14,361.5,363.75,360.0,362.5,0.25,15834,90416,273
Corn(CBOT),2021-07-01,2021-04-20,581.0,597.5,580.75,592.0,11.5,138956,705249,27073
Corn(CBOT),2021-07-01,2021-04-08,546.0,564.5,544.25,562.0,16.0,77425,446709,9311
Corn(CBOT),2021-07-01,2019-07-17,438.0,439.0,437.75,438.75,1.25,1,1859,1
Corn(CBOT),2021-07-01,2019-09-30,423.5,426.5,422.25,426.0,4.0,27,2543,14
Corn(CBOT),2021-07-01,2019-09-24,422.0,423.25,421.5,423.0,0.5,6,2489,1
Corn(CBOT),2021-07-01,2019-09-18,424.75,424.75,422.75,424.0,0.25,367,2448,165
Corn(CBOT),2021-07-01,2020-04-27,360.0,360.5,353.25,355.25,-5.0,4652,47716,1798
Corn(CBOT),2021-07-01,2019-09-26,424.0,424.0,421.5,423.25,-0.25,92,2525,52
Corn(CBOT),2021-07-01,2019-07-15,440.5,441.5,439.0,439.0,-2.75,6,1839,2
Corn(CBOT),2021-07-01,2019-07-29,437.0,437.5,437.0,437.0,1.5,32,1839,-16
Corn(CBOT),2021-07-01,2020-06-19,364.5,368.25,362.5,367.75,1.75,2790,68168,883
Corn(CBOT),2021-07-01,2020-06-25,356.75,356.75,348.5,353.5,-3.5,5528,69585,1003
Corn(CBOT),2021-07-01,2021-04-22,605.0,631.5,604.5,631.5,25.0,172258,721045,6128
Corn(CBOT),2021-07-01,2021-02-18,539.75,541.5,536.25,539.0,-1.25,41183,380872,2083
Corn(CBOT),2021-07-01,2021-02-24,542.75,547.75,541.25,547.25,4.75,39091,399123,4162
Corn(CBOT),2021-07-01,2020-11-17,430.0,433.0,429.5,430.75,1.0,27959,200350,3910
Corn(CBOT),2021-07-01,2020-11-03,405.25,410.5,403.75,410.5,4.25,26607,167790,2227
Corn(CBOT),2021-07-01,2020-02-21,403.25,404.5,400.5,401.5,-2.0,820,18077,429
Corn(CBOT),2021-07-01,2019-12-19,417.5,418.75,417.0,417.75,0.25,182,3613,44
Corn(CBOT),2021-07-01,2019-12-24,419.0,419.5,418.25,419.0,-0.5,211,3720,89
Corn(CBOT),2021-07-01,2019-12-30,420.0,420.25,418.0,419.5,0.25,28,3810,14
Corn(CBOT),2021-07-01,2019-12-18,418.0,419.0,417.25,417.5,-2.0,370,3569,47
Corn(CBOT),2021-07-01,2020-02-20,406.0,406.0,403.25,403.5,-2.25,801,17648,137
Corn(CBOT),2021-07-01,2020-11-02,405.5,406.25,401.5,406.25,-1.0,32127,165563,1744
Corn(CBOT),2021-07-01,2020-11-16,421.75,430.0,421.75,429.75,3.5,35468,196440,2935
Corn(CBOT),2021-07-01,2021-02-25,546.75,548.0,533.75,539.75,-7.5,47189,402538,3415
Corn(CBOT),2021-07-01,2021-02-19,537.75,545.0,531.5,533.0,-6.0,39777,385940,5068
Corn(CBOT),2021-07-01,2020-08-17,364.5,369.75,364.5,369.5,7.0,18716,89877,-539
Corn(CBOT),2021-07-01,2020-08-03,351.25,354.0,351.25,353.75,1.5,7540,85164,904
Corn(CBOT),2021-07-01,2021-04-23,633.75,636.5,619.25,632.5,1.0,183005,735313,14268
Corn(CBOT),2021-07-01,2020-06-30,356.5,374.75,356.0,372.75,14.25,6921,71910,782
Corn(CBOT),2021-07-01,2020-06-24,360.75,363.25,356.5,357.0,-4.5,2729,68582,229
Corn(CBOT),2021-07-01,2020-06-18,365.0,368.5,363.5,366.0,1.0,2630,67285,277
Corn(CBOT),2021-07-01,2019-09-27,422.5,422.75,422.0,422.0,-1.25,27,2529,4
