date,producers_and_users,speculators,close
2012-05-18,67.62559953857371,32.646357495107196,635.5
2012-05-18,67.62559953857371,32.646357495107196,635.5
2012-05-25,59.47212602476062,40.05466460061156,578.5
2012-05-25,59.47212602476062,40.05466460061156,578.5
2012-06-01,66.39929942181749,30.35609148313086,551.5
2012-06-01,66.39929942181749,30.35609148313086,551.5
2012-06-08,70.6445679982264,28.2611828281459,598.0
2012-06-08,70.6445679982264,28.2611828281459,598.0
2012-06-15,69.60403813725347,28.94571845594162,579.5
2012-06-15,69.60403813725347,28.94571845594162,579.5
2012-06-22,60.949918617684204,37.19395951073197,591.0
2012-06-22,60.949918617684204,37.19395951073197,591.0
2012-06-29,46.24357406942782,51.66923081562971,672.5
2012-06-29,46.24357406942782,51.66923081562971,672.5
2012-07-06,36.903521169468185,68.04989339387134,743.25
2012-07-06,36.903521169468185,68.04989339387134,743.25
2012-07-13,44.4732367039785,70.260384046806,740.5
2012-07-13,44.4732367039785,70.260384046806,740.5
2012-07-20,44.98196006783567,76.02787888843865,824.5
2012-07-20,44.98196006783567,76.02787888843865,824.5
2012-07-27,44.63106808929983,78.92061124372883,798.5
2012-07-27,44.63106808929983,78.92061124372883,798.5
2012-08-03,41.286262018659905,82.56227585839271,810.0
2012-08-03,41.286262018659905,82.56227585839271,810.0
2012-08-10,42.10618865906656,82.05897491244761,800.0
2012-08-10,42.10618865906656,82.05897491244761,800.0
2012-08-17,40.38875013606204,84.69913592228686,798.5
2012-08-17,40.38875013606204,84.69913592228686,798.5
2012-08-24,38.8639815942972,88.81300140841304,802.25
2012-08-24,38.8639815942972,88.81300140841304,802.25
2012-08-31,31.51367659329483,92.27642246111843,802.75
2012-08-31,31.51367659329483,92.27642246111843,802.75
2012-09-07,28.89790996699441,94.7288197955562,795.0
2012-09-07,28.89790996699441,94.7288197955562,795.0
2012-09-14,34.902957404906026,87.97713232866678,782.0
2012-09-14,34.902957404906026,87.97713232866678,782.0
2012-09-21,43.07533001294029,81.70983878886919,748.25
2012-09-21,43.07533001294029,81.70983878886919,748.25
2012-09-28,42.00050191470225,81.88065664654498,756.25
2012-09-28,42.00050191470225,81.88065664654498,756.25
2012-10-05,43.924917406557256,80.94156240615668,748.0
2012-10-05,43.924917406557256,80.94156240615668,748.0
2012-10-12,45.61403824782508,79.41001641528678,752.75
2012-10-12,45.61403824782508,79.41001641528678,752.75
2012-10-19,48.02859641883283,77.76512437214565,761.5
2012-10-19,48.02859641883283,77.76512437214565,761.5
2012-10-26,44.475453424655655,83.10882655061496,737.75
2012-10-26,44.475453424655655,83.10882655061496,737.75
2012-11-02,49.87224974674085,75.67097392753139,739.5
2012-11-02,49.87224974674085,75.67097392753139,739.5
2012-11-09,49.11726956946639,75.74597225136566,738.75
2012-11-09,49.11726956946639,75.74597225136566,738.75
2012-11-16,56.14040777971054,67.38773696773379,727.0
2012-11-16,56.14040777971054,67.38773696773379,727.0
2012-11-23,48.090729091094474,77.61181984153977,745.5
2012-11-23,48.090729091094474,77.61181984153977,745.5
2012-11-30,29.02466081318879,90.914021544622,748.0
2012-11-30,29.02466081318879,90.914021544622,748.0
2012-12-07,24.019949767977465,96.5611920980308,732.75
2012-12-07,24.019949767977465,96.5611920980308,732.75
2012-12-14,34.53621016577857,84.3554785997287,730.75
2012-12-14,34.53621016577857,84.3554785997287,730.75
2012-12-21,40.92705920916384,73.06946134510682,702.0
2012-12-21,40.92705920916384,73.06946134510682,702.0
2012-12-27,49.51978484384235,61.579473572564346,691.5
2012-12-27,49.51978484384235,61.579473572564346,691.5
2013-01-03,50.05647463756947,61.263070053883936,689.25
2013-01-03,50.05647463756947,61.263070053883936,689.25
2013-01-11,55.68245821428448,57.669875820323604,708.75
2013-01-11,55.68245821428448,57.669875820323604,708.75
2013-01-18,50.37475611768711,62.710301708392656,727.5
2013-01-18,50.37475611768711,62.710301708392656,727.5
2013-01-25,47.77728199376018,64.0682620486754,720.75
2013-01-25,47.77728199376018,64.0682620486754,720.75
2013-02-01,47.443013564523746,64.20761368684606,736.0
2013-02-01,47.443013564523746,64.20761368684606,736.0
2013-02-08,47.10441014979536,65.96363130107717,709.0
2013-02-08,47.10441014979536,65.96363130107717,709.0
2013-02-15,60.6726535464071,51.73342069945985,698.75
2013-02-15,60.6726535464071,51.73342069945985,698.75
2013-02-22,69.47844295166283,42.56409459960261,690.25
2013-02-22,69.47844295166283,42.56409459960261,690.25
2013-03-01,62.40052535072843,42.208629204329405,724.25
2013-03-01,62.40052535072843,42.208629204329405,724.25
2013-03-08,58.749105959812184,45.79362283681881,725.25
2013-03-08,58.749105959812184,45.79362283681881,725.25
2013-03-15,56.47585105262066,49.57712430122343,717.0
2013-03-15,56.47585105262066,49.57712430122343,717.0
2013-03-22,48.58141893032958,61.48833928504494,726.25
2013-03-22,48.58141893032958,61.48833928504494,726.25
2013-03-29,44.73583900911665,67.84941611136792,695.25
2013-03-29,44.73583900911665,67.84941611136792,695.25
2013-04-05,63.117039748102144,48.90412782535324,629.0
2013-04-05,63.117039748102144,48.90412782535324,629.0
2013-04-12,71.96477460591858,36.907330067930175,658.5
2013-04-12,71.96477460591858,36.907330067930175,658.5
2013-04-19,72.8401115415654,35.91109514661385,652.0
2013-04-19,72.8401115415654,35.91109514661385,652.0
2013-04-26,77.9261090173869,31.31771329948982,644.0
2013-04-26,77.9261090173869,31.31771329948982,644.0
2013-05-03,64.19933994993124,39.15158836122817,699.5
2013-05-03,64.19933994993124,39.15158836122817,699.5
2013-05-10,65.12483815753562,39.569460806146026,687.75
2013-05-10,65.12483815753562,39.569460806146026,687.75
2013-05-17,67.13289835811834,38.08388226105888,652.75
2013-05-17,67.13289835811834,38.08388226105888,652.75
2013-05-24,72.87547350599384,33.32234111476551,657.25
2013-05-24,72.87547350599384,33.32234111476551,657.25
2013-05-31,66.6423817132429,41.86168138835159,662.0
2013-05-31,66.6423817132429,41.86168138835159,662.0
2013-06-07,68.19660027194277,39.63186036474312,666.25
2013-06-07,68.19660027194277,39.63186036474312,666.25
2013-06-14,69.98467543776677,38.481935771824176,655.0
2013-06-14,69.98467543776677,38.481935771824176,655.0
2013-06-21,71.32849973734628,36.23388758847359,661.75
2013-06-21,71.32849973734628,36.23388758847359,661.75
2013-06-28,65.93873022532503,36.60229553010692,679.25
2013-06-28,65.93873022532503,36.60229553010692,679.25
2013-07-05,87.72083562970411,12.197318472022724,684.75
2013-07-05,87.72083562970411,12.197318472022724,684.75
2013-07-12,90.35300875606218,8.712803173133278,701.5
2013-07-12,90.35300875606218,8.712803173133278,701.5
2013-07-19,91.25082844748032,8.159532823849306,544.0
2013-07-19,91.25082844748032,8.159532823849306,544.0
2013-07-26,99.7261376465422,1.0531486482210433,492.0
2013-07-26,99.7261376465422,1.0531486482210433,492.0
2013-08-02,100.0,0.0,476.0
2013-08-02,100.0,0.0,476.0
2013-08-09,100.0,0.0,465.75
2013-08-09,100.0,0.0,465.75
2013-08-16,99.53953111773049,2.9213541900360003,473.75
2013-08-16,99.53953111773049,2.9213541900360003,473.75
2013-08-23,89.71946728628673,9.936631852154717,495.5
2013-08-23,89.71946728628673,9.936631852154717,495.5
2013-08-30,80.54618344709232,12.564920924788561,495.0
2013-08-30,80.54618344709232,12.564920924788561,495.0
2013-09-06,82.51662605375844,10.012693349891391,491.5
2013-09-06,82.51662605375844,10.012693349891391,491.5
2013-09-13,84.647994557394,7.8610760581253585,459.0
2013-09-13,84.647994557394,7.8610760581253585,459.0
2013-09-20,92.90215326358327,0.2892945690666273,451.0
2013-09-20,92.90215326358327,0.2892945690666273,451.0
2013-09-27,98.1991204084961,0.0,454.0
2013-09-27,98.1991204084961,0.0,454.0
2013-10-04,100.0,0.0,443.25
2013-10-04,100.0,0.0,443.25
2013-10-11,100.0,0.0,433.25
2013-10-11,100.0,0.0,433.25
2013-10-18,100.0,0.2989943081303259,441.5
2013-10-18,100.0,0.2989943081303259,441.5
2013-10-25,100.0,0.0,440.0
2013-10-25,100.0,0.0,440.0
2013-11-01,100.0,0.0,427.25
2013-11-01,100.0,0.0,427.25
2013-11-08,99.88849476397829,0.9537703085662768,426.75
2013-11-08,99.88849476397829,0.9537703085662768,426.75
2013-11-15,91.83403560504381,11.431245610670375,422.0
2013-11-15,91.83403560504381,11.431245610670375,422.0
2013-11-22,95.21277423845136,9.947806864438244,422.25
2013-11-22,95.21277423845136,9.947806864438244,422.25
2013-11-29,91.70200545833632,0.32982267749914274,415.25
2013-11-29,91.70200545833632,0.32982267749914274,415.25
2013-12-06,88.29592825203129,3.835501997240184,424.0
2013-12-06,88.29592825203129,3.835501997240184,424.0
2013-12-13,84.68820502905477,9.298585580244186,425.5
2013-12-13,84.68820502905477,9.298585580244186,425.5
2013-12-20,87.63043810931971,7.163808107204588,433.25
2013-12-20,87.63043810931971,7.163808107204588,433.25
2013-12-27,86.02030484168968,8.54088938054772,427.5
2013-12-27,86.02030484168968,8.54088938054772,427.5
2014-01-03,88.99185951667296,5.705545434410795,423.5
2014-01-03,88.99185951667296,5.705545434410795,423.5
2014-01-10,88.0530881877331,7.800556349982822,432.75
2014-01-10,88.0530881877331,7.800556349982822,432.75
2014-01-17,79.30209763509227,13.130818771071036,424.0
2014-01-17,79.30209763509227,13.130818771071036,424.0
2014-01-24,80.22013142736394,13.422877556764044,429.5
2014-01-24,80.22013142736394,13.422877556764044,429.5
2014-01-31,77.75488074220037,15.991518325811365,434.0
2014-01-31,77.75488074220037,15.991518325811365,434.0
2014-02-07,69.4015782393666,27.253148969133342,444.25
2014-02-07,69.4015782393666,27.253148969133342,444.25
2014-02-14,67.36747442756156,33.58676843897071,445.25
2014-02-14,67.36747442756156,33.58676843897071,445.25
2014-02-21,63.422122852052155,38.74640296822081,453.0
2014-02-21,63.422122852052155,38.74640296822081,453.0
2014-02-28,52.6878667297825,48.101427939988355,457.5
2014-02-28,52.6878667297825,48.101427939988355,457.5
2014-03-07,42.335124774176236,60.0096647048105,481.0
2014-03-07,42.335124774176236,60.0096647048105,481.0
2014-03-14,38.96115394179838,67.92925276981696,486.0
2014-03-14,38.96115394179838,67.92925276981696,486.0
2014-03-21,38.90656267628759,68.60572025776695,479.0
2014-03-21,38.90656267628759,68.60572025776695,479.0
2014-03-28,36.76005251469599,70.32084675528816,492.0
2014-03-28,36.76005251469599,70.32084675528816,492.0
2014-04-04,32.26083832642867,77.02750045647456,501.75
2014-04-04,32.26083832642867,77.02750045647456,501.75
2014-04-11,35.30078032669551,76.7419526016957,498.5
2014-04-11,35.30078032669551,76.7419526016957,498.5
2014-04-18,37.80475076367008,74.0806854634208,494.75
2014-04-18,37.80475076367008,74.0806854634208,494.75
2014-04-25,39.63590739462553,70.09831695772951,507.0
2014-04-25,39.63590739462553,70.09831695772951,507.0
2014-05-02,31.63981639687046,77.69418122366524,494.0
2014-05-02,31.63981639687046,77.69418122366524,494.0
2014-05-09,31.09194747464726,78.21314052664115,505.0
2014-05-09,31.09194747464726,78.21314052664115,505.0
2014-05-16,31.606633004270726,77.00418293638704,483.5
2014-05-16,31.606633004270726,77.00418293638704,483.5
2014-05-23,39.88295203376514,65.60651191506595,478.0
2014-05-23,39.88295203376514,65.60651191506595,478.0
2014-05-30,43.91802668941747,59.54742716485667,465.75
2014-05-30,43.91802668941747,59.54742716485667,465.75
2014-06-06,47.06914675116822,57.67298795219685,459.0
2014-06-06,47.06914675116822,57.67298795219685,459.0
2014-06-13,53.425265529149314,51.4474691490264,447.0
2014-06-13,53.425265529149314,51.4474691490264,447.0
2014-06-20,56.752420402157775,48.24712038350792,453.25
2014-06-20,56.752420402157775,48.24712038350792,453.25
2014-06-27,54.58324161108275,46.57817336081293,443.0
2014-06-27,54.58324161108275,46.57817336081293,443.0
2014-07-04,56.687000175338824,43.813213614258316,417.0
2014-07-04,56.687000175338824,43.813213614258316,417.0
2014-07-11,58.872636152010976,42.334100020805394,399.75
2014-07-11,58.872636152010976,42.334100020805394,399.75
2014-07-18,64.26736608583961,38.8397051929994,371.25
2014-07-18,64.26736608583961,38.8397051929994,371.25
2014-07-25,67.95516581456471,35.96628735120961,363.0
2014-07-25,67.95516581456471,35.96628735120961,363.0
2014-08-01,67.68745823345628,35.003141915154984,352.5
2014-08-01,67.68745823345628,35.003141915154984,352.5
2014-08-08,67.04755021685936,36.91583884580067,351.75
2014-08-08,67.04755021685936,36.91583884580067,351.75
2014-08-15,66.64279471380694,37.096849376304704,365.75
2014-08-15,66.64279471380694,37.096849376304704,365.75
2014-08-22,64.78837457665793,38.063010325422866,365.5
2014-08-22,64.78837457665793,38.063010325422866,365.5
2014-08-29,62.137300338860214,35.630877153878366,359.0
2014-08-29,62.137300338860214,35.630877153878366,359.0
2014-09-05,60.63083178567477,36.2657067738854,346.5
2014-09-05,60.63083178567477,36.2657067738854,346.5
2014-09-12,64.89594912708387,34.303427967843554,339.0
2014-09-12,64.89594912708387,34.303427967843554,339.0
2014-09-19,63.92845954235947,36.88601772590873,331.5
2014-09-19,63.92845954235947,36.88601772590873,331.5
2014-09-26,66.81339185597814,35.07382375748092,323.0
2014-09-26,66.81339185597814,35.07382375748092,323.0
2014-10-03,64.98370102298409,36.04818954482003,323.25
2014-10-03,64.98370102298409,36.04818954482003,323.25
2014-10-10,61.07465304878593,39.73093946025973,334.0
2014-10-10,61.07465304878593,39.73093946025973,334.0
2014-10-17,58.72073768328085,43.349979293186294,348.0
2014-10-17,58.72073768328085,43.349979293186294,348.0
2014-10-24,57.29866039458319,47.686986695902796,353.0
2014-10-24,57.29866039458319,47.686986695902796,353.0
2014-10-31,52.100100997324034,52.60182503987714,376.75
2014-10-31,52.100100997324034,52.60182503987714,376.75
2014-11-07,50.64871503673907,56.9114936248894,367.5
2014-11-07,50.64871503673907,56.9114936248894,367.5
2014-11-14,47.2710606384691,62.58514487976628,381.75
2014-11-14,47.2710606384691,62.58514487976628,381.75
2014-11-21,45.24219291312006,64.86058845347172,372.75
2014-11-21,45.24219291312006,64.86058845347172,372.75
2014-11-28,30.63067258338992,72.41420434518857,375.75
2014-11-28,30.63067258338992,72.41420434518857,375.75
2014-12-05,32.534040830856966,69.91535209638575,381.5
2014-12-05,32.534040830856966,69.91535209638575,381.5
2014-12-12,25.35473729466908,79.79702643656644,396.25
2014-12-12,25.35473729466908,79.79702643656644,396.25
2014-12-19,25.768357517098192,81.00258101903319,410.5
2014-12-19,25.768357517098192,81.00258101903319,410.5
2014-12-26,24.9210171818892,82.83924444270755,414.75
2014-12-26,24.9210171818892,82.83924444270755,414.75
2015-01-02,25.187895765463328,81.13039291333739,395.75
2015-01-02,25.187895765463328,81.13039291333739,395.75
2015-01-09,34.74393665629145,75.25200614547884,400.25
2015-01-09,34.74393665629145,75.25200614547884,400.25
2015-01-16,46.563185589657536,66.0138637729626,387.0
2015-01-16,46.563185589657536,66.0138637729626,387.0
2015-01-23,50.56594366483977,63.30605665471328,386.75
2015-01-23,50.56594366483977,63.30605665471328,386.75
2015-01-30,55.21744567125854,57.79626766537099,370.0
2015-01-30,55.21744567125854,57.79626766537099,370.0
2015-02-06,60.928027701204044,51.84622311151229,385.75
2015-02-06,60.928027701204044,51.84622311151229,385.75
2015-02-13,62.10094182888535,51.78276074187356,387.25
2015-02-13,62.10094182888535,51.78276074187356,387.25
2015-02-20,64.4515998816541,49.13845441841158,385.25
2015-02-20,64.4515998816541,49.13845441841158,385.25
2015-02-27,59.98849564645471,47.09661678403322,384.5
2015-02-27,59.98849564645471,47.09661678403322,384.5
2015-03-06,61.27808671107395,44.254375451109134,379.25
2015-03-06,61.27808671107395,44.254375451109134,379.25
2015-03-13,67.10929175706313,39.67888757847238,380.5
2015-03-13,67.10929175706313,39.67888757847238,380.5
2015-03-20,80.47440391936898,27.587424862005573,385.0
2015-03-20,80.47440391936898,27.587424862005573,385.0
2015-03-27,73.18625844726161,36.64213780250757,391.0
2015-03-27,73.18625844726161,36.64213780250757,391.0
2015-04-03,73.39238595019292,36.51918507575845,386.5
2015-04-03,73.39238595019292,36.51918507575845,386.5
2015-04-10,74.3649444674181,35.835710901398684,377.0
2015-04-10,74.3649444674181,35.835710901398684,377.0
2015-04-17,82.7488584865689,26.739626291557737,379.75
2015-04-17,82.7488584865689,26.739626291557737,379.75
2015-04-24,85.99563631212143,22.147067289830023,364.5
2015-04-24,85.99563631212143,22.147067289830023,364.5
2015-05-01,87.11143497088139,17.565325607667894,359.75
2015-05-01,87.11143497088139,17.565325607667894,359.75
2015-05-08,90.46872233160788,13.567353025500758,358.5
2015-05-08,90.46872233160788,13.567353025500758,358.5
2015-05-15,88.011120689502,15.60550002742243,365.5
2015-05-15,88.011120689502,15.60550002742243,365.5
2015-05-22,89.91040555977513,13.815019126505813,360.0
2015-05-22,89.91040555977513,13.815019126505813,360.0
2015-05-29,90.53232586602827,13.329673534596248,351.5
2015-05-29,90.53232586602827,13.329673534596248,351.5
2015-06-05,90.37005021431564,14.698098986485315,360.5
2015-06-05,90.37005021431564,14.698098986485315,360.5
2015-06-12,85.99218870970459,20.765756967896444,353.0
2015-06-12,85.99218870970459,20.765756967896444,353.0
2015-06-19,89.73582187439301,15.888126854256873,353.25
2015-06-19,89.73582187439301,15.888126854256873,353.25
2015-06-26,82.78549509164466,23.174820409639956,385.0
2015-06-26,82.78549509164466,23.174820409639956,385.0
2015-07-03,62.40578618306434,45.6660824618526,419.75
2015-07-03,62.40578618306434,45.6660824618526,419.75
2015-07-10,50.52915775936763,60.987715653268225,427.25
2015-07-10,50.52915775936763,60.987715653268225,427.25
2015-07-17,44.97339642691318,69.92143331799326,420.25
2015-07-17,44.97339642691318,69.92143331799326,420.25
2015-07-24,38.43688197075189,77.34501263622833,392.5
2015-07-24,38.43688197075189,77.34501263622833,392.5
2015-07-31,39.189602618905354,73.76861925663248,371.0
2015-07-31,39.189602618905354,73.76861925663248,371.0
2015-08-07,49.53903454566875,62.06637825109025,372.75
2015-08-07,49.53903454566875,62.06637825109025,372.75
2015-08-14,54.86248752177391,56.236027602162245,364.0
2015-08-14,54.86248752177391,56.236027602162245,364.0
2015-08-21,59.02289207780397,50.16957746000666,365.25
2015-08-21,59.02289207780397,50.16957746000666,365.25
2015-08-28,54.220097090141934,50.88111595469414,363.25
2015-08-28,54.220097090141934,50.88111595469414,363.25
2015-09-04,52.499211677132905,51.871280418654884,349.5
2015-09-04,52.499211677132905,51.871280418654884,349.5
2015-09-11,58.0285485791561,45.6794207932118,374.5
2015-09-11,58.0285485791561,45.6794207932118,374.5
2015-09-18,50.586134469946344,55.051470170082474,377.25
2015-09-18,50.586134469946344,55.051470170082474,377.25
2015-09-25,52.257055124809405,54.146480773097714,389.0
2015-09-25,52.257055124809405,54.146480773097714,389.0
2015-10-02,47.25937230375019,57.50050200623831,389.25
2015-10-02,47.25937230375019,57.50050200623831,389.25
2015-10-09,34.72044679627872,68.29377007934247,382.75
2015-10-09,34.72044679627872,68.29377007934247,382.75
2015-10-16,37.265493984985696,61.108586030809505,376.75
2015-10-16,37.265493984985696,61.108586030809505,376.75
2015-10-23,46.00071911762047,50.34177543935796,379.75
2015-10-23,46.00071911762047,50.34177543935796,379.75
2015-10-30,42.44400773498398,53.22380972167243,382.25
2015-10-30,42.44400773498398,53.22380972167243,382.25
2015-11-06,43.48196447790538,52.86578109491351,373.0
2015-11-06,43.48196447790538,52.86578109491351,373.0
2015-11-13,61.411423838582344,37.20212665678119,358.25
2015-11-13,61.411423838582344,37.20212665678119,358.25
2015-11-20,65.41600893656468,32.90391443986868,363.25
2015-11-20,65.41600893656468,32.90391443986868,363.25
2015-11-27,60.32285527109563,31.68126797202182,359.25
2015-11-27,60.32285527109563,31.68126797202182,359.25
2015-12-04,46.240184028016145,36.457844180417645,376.25
2015-12-04,46.240184028016145,36.457844180417645,376.25
2015-12-11,41.67208002266637,40.90316191296285,373.0
2015-12-11,41.67208002266637,40.90316191296285,373.0
2015-12-18,36.287003252447136,46.900768842313134,374.5
2015-12-18,36.287003252447136,46.900768842313134,374.5
2015-12-25,46.111651097306826,38.24434463126786,364.5
2015-12-25,46.111651097306826,38.24434463126786,364.5
2016-01-01,56.69464857879564,27.34467355898078,358.75
2016-01-01,56.69464857879564,27.34467355898078,358.75
2016-01-08,65.56789293147017,22.36072331319737,357.0
2016-01-08,65.56789293147017,22.36072331319737,357.0
2016-01-15,74.21420369176141,19.014176697432564,363.25
2016-01-15,74.21420369176141,19.014176697432564,363.25
2016-01-22,72.77779955951847,24.292976142863303,370.25
2016-01-22,72.77779955951847,24.292976142863303,370.25
2016-01-29,59.94038199799461,35.64986890733607,372.0
2016-01-29,59.94038199799461,35.64986890733607,372.0
2016-02-05,53.99640225226515,40.634698773526466,365.75
2016-02-05,53.99640225226515,40.634698773526466,365.75
2016-02-12,67.07209334185568,28.964408633141698,358.75
2016-02-12,67.07209334185568,28.964408633141698,358.75
2016-02-19,71.7746130764518,24.74948825131569,365.5
2016-02-19,71.7746130764518,24.74948825131569,365.5
2016-02-26,67.97158024405218,24.21614040960818,354.5
2016-02-26,67.97158024405218,24.21614040960818,354.5
2016-03-04,79.77108181153942,12.672185226331694,354.5
2016-03-04,79.77108181153942,12.672185226331694,354.5
2016-03-11,83.04491532170441,12.194069535106467,366.0
2016-03-11,83.04491532170441,12.194069535106467,366.0
2016-03-18,76.49368072909128,20.655010005139786,367.0
2016-03-18,76.49368072909128,20.655010005139786,367.0
2016-03-25,69.40619113378159,27.565026072217922,370.0
2016-03-25,69.40619113378159,27.565026072217922,370.0
2016-04-01,62.17182005004421,34.906220743577535,354.0
2016-04-01,62.17182005004421,34.906220743577535,354.0
2016-04-08,76.6344998766035,20.67205920887121,362.25
2016-04-08,76.6344998766035,20.67205920887121,362.25
2016-04-15,70.89976938453752,28.452788004729207,378.5
2016-04-15,70.89976938453752,28.452788004729207,378.5
2016-04-22,49.36808681540281,51.4817266986409,371.75
2016-04-22,49.36808681540281,51.4817266986409,371.75
2016-04-29,32.061681907486765,68.14245235029894,390.25
2016-04-29,32.061681907486765,68.14245235029894,390.25
2016-05-06,31.389797008329356,66.91919322411759,376.0
2016-05-06,31.389797008329356,66.91919322411759,376.0
2016-05-13,36.471118664456775,60.60768472724084,390.75
2016-05-13,36.471118664456775,60.60768472724084,390.75
2016-05-20,33.760210689729064,64.24032226987917,394.5
2016-05-20,33.760210689729064,64.24032226987917,394.5
2016-05-27,29.79748379778758,68.67933054054048,412.75
2016-05-27,29.79748379778758,68.67933054054048,412.75
2016-06-03,19.477364509153084,78.63276890926781,418.25
2016-06-03,19.477364509153084,78.63276890926781,418.25
2016-06-10,13.229946082214312,89.1850479766202,423.0
2016-06-10,13.229946082214312,89.1850479766202,423.0
2016-06-17,9.701284283705276,93.9431710792782,437.75
2016-06-17,9.701284283705276,93.9431710792782,437.75
2016-06-24,16.740365470975902,85.6154618259387,384.5
2016-06-24,16.740365470975902,85.6154618259387,384.5
2016-07-01,10.520415334164534,84.78008242447477,353.0
2016-07-01,10.520415334164534,84.78008242447477,353.0
2016-07-08,30.733515002068728,67.39406967309422,349.75
2016-07-08,30.733515002068728,67.39406967309422,349.75
2016-07-15,47.44663045216898,53.968686699464435,352.25
2016-07-15,47.44663045216898,53.968686699464435,352.25
2016-07-22,53.8100107335812,49.87345729603675,335.0
2016-07-22,53.8100107335812,49.87345729603675,335.0
2016-07-29,57.848295909509964,42.127074109033344,334.5
2016-07-29,57.848295909509964,42.127074109033344,334.5
2016-08-05,67.5578793290757,35.538097030037314,324.25
2016-08-05,67.5578793290757,35.538097030037314,324.25
2016-08-12,74.04509070167504,30.034517581233484,322.25
2016-08-12,74.04509070167504,30.034517581233484,322.25
2016-08-19,76.5589377050183,28.473692612402072,334.25
2016-08-19,76.5589377050183,28.473692612402072,334.25
2016-08-26,75.7932753152434,29.335359264662376,316.25
2016-08-26,75.7932753152434,29.335359264662376,316.25
2016-09-02,80.02836663438781,22.43051857784268,316.5
2016-09-02,80.02836663438781,22.43051857784268,316.5
2016-09-09,81.80677008671249,20.730998306736325,330.0
2016-09-09,81.80677008671249,20.730998306736325,330.0
2016-09-16,76.60905510488419,24.27094365366703,337.0
2016-09-16,76.60905510488419,24.27094365366703,337.0
2016-09-23,73.91199415369533,26.85233839953697,336.5
2016-09-23,73.91199415369533,26.85233839953697,336.5
2016-09-30,79.62022644173737,20.567002750876746,336.75
2016-09-30,79.62022644173737,20.567002750876746,336.75
2016-10-07,68.41578592828253,29.46560081041829,339.75
2016-10-07,68.41578592828253,29.46560081041829,339.75
2016-10-14,64.06303608126318,34.17854825974004,354.25
2016-10-14,64.06303608126318,34.17854825974004,354.25
2016-10-21,52.69455300474846,46.42966483047346,352.5
2016-10-21,52.69455300474846,46.42966483047346,352.5
2016-10-28,52.42298236745062,45.94642751103429,355.0
2016-10-28,52.42298236745062,45.94642751103429,355.0
2016-11-04,49.471996474295175,47.63863992039548,348.75
2016-11-04,49.471996474295175,47.63863992039548,348.75
2016-11-11,39.21746346883688,56.560546334578845,340.25
2016-11-11,39.21746346883688,56.560546334578845,340.25
2016-11-18,54.84310431741805,42.255391066242396,345.5
2016-11-18,54.84310431741805,42.255391066242396,345.5
2016-11-25,46.176953920728025,48.61215113906725,349.25
2016-11-25,46.176953920728025,48.61215113906725,349.25
2016-12-02,33.09625310314686,48.976762087427105,337.5
2016-12-02,33.09625310314686,48.976762087427105,337.5
2016-12-09,33.222885105380605,50.61125720682124,352.5
2016-12-09,33.222885105380605,50.61125720682124,352.5
2016-12-16,33.15382044018373,50.31671937141331,356.25
2016-12-16,33.15382044018373,50.31671937141331,356.25
2016-12-23,42.682385985002256,42.15001574963414,345.75
2016-12-23,42.682385985002256,42.15001574963414,345.75
2016-12-30,46.78389973482263,40.288640135094816,352.0
